ARG_ID,MGE_ID,MGE_Group,Donor,Pre,Post,PatientCount
RMTC,gene:plasmid:91594,plasmid,0,0,1,1
RMTC,gene:plasmid:91595,plasmid,0,0,1,1
RMTC,gene:plasmid:91596,plasmid,0,0,1,1
RMTC,gene:plasmid:91609,plasmid,0,0,1,1
RMTC,gene:plasmid:91612,plasmid,0,0,1,1
RMTC,gene:plasmid:91615,plasmid,0,0,1,1
RMTC,gene:plasmid:91619,plasmid,0,0,1,1
RMTC,gene:plasmid:91621,plasmid,0,0,1,1
RMTC,gene:plasmid:91625,plasmid,0,0,1,1
RMTC,gene:plasmid:91626,plasmid,0,0,1,1
RMTC,gene:plasmid:91631,plasmid,0,0,1,1
RMTC,gene:plasmid:91644,plasmid,0,0,1,1
RMTC,gene:plasmid:91650,plasmid,0,0,1,1
RMTC,gene:plasmid:91679,plasmid,0,0,1,1
RMTC,gene:plasmid:91682,plasmid,0,0,1,1
RMTC,gene:plasmid:91685,plasmid,0,0,1,1
RMTC,gene:plasmid:91693,plasmid,0,0,1,1
RMTC,gene:plasmid:91700,plasmid,0,0,1,1
RMTC,gene:plasmid:91710,plasmid,0,0,1,1
RMTC,gene:plasmid:91714,plasmid,0,0,1,1
RMTC,gene:plasmid:91716,plasmid,0,0,1,1
RPOS,gene:proph:163976,likely IS/TE,0,0,1,2
SAT,gene:plasmid:135617,plasmid,0,1,0,1
SAT,gene:plasmid:15664,plasmid,0,1,0,1
SDEY,gene:proph:170892,prophage,0,0,1,1
SHV,gene:plasmid:83772,plasmid,0,1,0,1
SHV,gene:plasmid:83812,plasmid,0,1,0,1
SILB,gene:plasmid:93486,plasmid,0,0,2,1
SILC,gene:plasmid:139674,plasmid,0,0,1,1
SILC,gene:plasmid:153906,plasmid,0,1,1,1
SILC,gene:plasmid:155964,plasmid,0,1,0,1
SILC,gene:plasmid:155964,plasmid,0,1,1,1
SILC,gene:plasmid:156084,plasmid,0,1,0,1
SILC,gene:plasmid:156110,plasmid,0,1,0,1
SILC,gene:plasmid:156176,plasmid,0,1,0,1
SILC,gene:plasmid:25527,likely IS/TE,0,0,1,1
SILC,gene:plasmid:88298,plasmid,0,1,0,1
SILC,gene:plasmid:88300,likely IS/TE,0,1,0,1
SILC,gene:plasmid:88301,likely IS/TE,0,1,0,1
SILC,gene:plasmid:88302,plasmid,0,1,0,1
SILC,gene:plasmid:88313,plasmid,0,1,0,1
SILC,gene:plasmid:88327,likely IS/TE,0,1,0,1
SILC,gene:plasmid:88444,likely IS/TE,0,1,0,1
SILC,gene:plasmid:88445,likely IS/TE,0,1,0,1
SILC,gene:plasmid:88447,plasmid,0,1,0,1
SILC,gene:plasmid:88455,likely IS/TE,0,1,0,1
SILC,gene:plasmid:88458,plasmid,0,1,0,1
SILC,gene:plasmid:88459,plasmid,0,1,0,1
SILC,gene:plasmid:88460,plasmid,0,1,0,1
SILC,gene:plasmid:88461,plasmid,0,1,0,1
SILC,gene:plasmid:88462,plasmid,0,1,0,1
SILC,gene:plasmid:88463,plasmid,0,1,0,1
SILC,gene:plasmid:88464,plasmid,0,1,0,1
SILC,gene:plasmid:88465,plasmid,0,1,0,1
SILC,gene:plasmid:88466,plasmid,0,1,0,1
SILC,gene:plasmid:88472,plasmid,0,1,0,1
SILC,gene:plasmid:88473,plasmid,0,1,0,1
SILC,gene:plasmid:88475,plasmid,0,1,0,1
SILE,gene:plasmid:153903,plasmid,0,0,2,1
SILP,gene:plasmid:153906,plasmid,0,0,3,1
SILS,gene:plasmid:123269,likely IS/TE,0,1,0,1
SILS,gene:plasmid:123270,likely IS/TE,0,1,0,1
SILS,gene:plasmid:139674,plasmid,0,1,0,1
SITABCD,gene:plasmid:16044,plasmid,0,0,2,1
SITABCD,gene:plasmid:16046,plasmid,0,0,2,1
SITABCD,gene:plasmid:16046,plasmid,0,1,1,1
SITABCD,gene:plasmid:16047,plasmid,0,0,1,1
SITABCD,gene:plasmid:16047,plasmid,0,0,2,1
SODA,gene:plasmid:84585,plasmid,0,0,1,1
SOXRB,gene:plasmid:117440,plasmid,0,0,1,1
SOXRB,gene:plasmid:119689,likely IS/TE,0,0,1,1
SOXRB,gene:plasmid:155982,plasmid,0,0,1,1
SOXRB,gene:plasmid:156169,plasmid,0,0,1,1
SOXRB,gene:plasmid:15811,likely IS/TE,0,0,1,1
SUGE,gene:plasmid:109300,plasmid,0,0,2,1
SUGE,gene:plasmid:109300,plasmid,0,1,0,2
SUGE,gene:plasmid:142103,likely IS/TE,0,0,1,1
SUGE,gene:plasmid:25357,likely IS/TE,0,0,1,1
SUGE,gene:vir:1321,virus,0,0,1,1
SULI,gene:plasmid:16015,likely IS/TE,0,0,1,1
SULII,gene:plasmid:124844,likely IS/TE,0,0,1,1
SULII,gene:plasmid:135202,plasmid,0,1,1,1
SULII,gene:plasmid:91702,likely IS/TE,0,0,1,1
SULIII,gene:plasmid:117750,plasmid,0,1,1,1
SULIII,gene:plasmid:117769,plasmid,0,1,1,1
SULIII,gene:plasmid:117835,plasmid,0,1,1,1
TEM,gene:plasmid:15988,plasmid,0,1,0,1
TEM,gene:plasmid:15993,likely IS/TE,0,1,0,1
TEM,gene:plasmid:91743,plasmid,0,1,0,1
TEM,gene:plasmid:91745,plasmid,0,1,0,1
TEM,gene:plasmid:91746,plasmid,0,1,0,1
TEM,gene:plasmid:91747,plasmid,0,1,0,1
TEM,gene:plasmid:91748,plasmid,0,1,0,1
TEM,gene:plasmid:91749,plasmid,0,1,0,1
TEM,gene:plasmid:91750,plasmid,0,1,0,1
TERW,gene:plasmid:153863,plasmid,0,0,2,1
TERW,gene:plasmid:153864,plasmid,0,0,2,1
TERW,gene:plasmid:153865,plasmid,0,0,2,1
TERW,gene:plasmid:153866,plasmid,0,0,2,1
TERW,gene:plasmid:154080,plasmid,0,0,1,1
TERW,gene:plasmid:154081,plasmid,0,0,1,1
TERZ,gene:plasmid:153867,plasmid,0,0,2,1
TERZ,gene:plasmid:154074,plasmid,0,0,2,1
TET40,gene:plasmid:147544,plasmid,0,1,0,1
TETA,gene:plasmid:121923,likely IS/TE,1,0,3,1
TETA,gene:plasmid:123352,likely IS/TE,1,0,3,1
TETA,gene:plasmid:123353,likely IS/TE,1,0,3,1
TETA,gene:plasmid:123355,likely IS/TE,1,0,3,1
TETA,gene:plasmid:123356,likely IS/TE,1,0,3,1
TETA,gene:plasmid:148146,plasmid,0,0,1,1
TETA,gene:plasmid:84615,likely IS/TE,1,0,3,1
TETD,gene:plasmid:136299,likely IS/TE,0,1,0,1
TETD,gene:plasmid:136301,plasmid,0,1,0,1
TETM,gene:plasmid:13101,plasmid,0,1,0,1
TETQ,gene:plasmid:141421,plasmid,0,1,0,1
TETQ,gene:plasmid:141422,plasmid,0,1,0,1
TETQ,gene:plasmid:141423,plasmid,0,1,0,1
TETQ,gene:plasmid:141424,plasmid,0,1,0,1
TETQ,gene:plasmid:141425,plasmid,0,1,0,1
TETQ,gene:plasmid:141426,plasmid,0,1,0,1
TETQ,gene:plasmid:141427,plasmid,0,1,0,1
TETQ,gene:plasmid:141428,plasmid,0,1,0,1
TETQ,gene:plasmid:141429,plasmid,0,1,0,1
TETQ,gene:plasmid:141431,plasmid,0,1,0,1
TETW,gene:plasmid:145991,plasmid,0,0,1,1
TOLC,gene:plasmid:123257,plasmid,0,1,0,1
YBTP,gene:plasmid:155982,plasmid,0,0,1,1
YBTP,gene:plasmid:156169,plasmid,0,0,1,1
YBTP,gene:proph:163918,prophage,0,0,1,1
YBTP,gene:proph:163934,prophage,0,0,1,1
YBTP,gene:proph:163935,prophage,0,0,1,1
YBTP,gene:proph:163947,prophage,0,0,1,1
YBTP,gene:proph:169113,prophage,0,0,1,1
YCHH,gene:plasmid:117813,likely IS/TE,0,0,1,1
YCHH,gene:plasmid:15993,likely IS/TE,0,0,1,1
YCHH,gene:plasmid:15994,likely IS/TE,0,0,1,1
YCHH,gene:plasmid:25369,likely IS/TE,0,0,1,1
YCHH,gene:proph:163918,prophage,0,0,1,1
YCHH,gene:proph:163934,prophage,0,0,1,1
YCHH,gene:proph:163935,prophage,0,0,1,1
YCHH,gene:proph:163947,prophage,0,0,1,1
YCHH,gene:proph:177582,prophage,0,0,1,1
YCHH,gene:proph:177584,prophage,0,0,1,1
YDEI,gene:proph:159061,prophage,1,0,3,1
YDEI,gene:proph:163928,prophage,1,0,3,1
YDEI,gene:proph:163940,prophage,1,0,3,1
YDEI,gene:proph:172451,prophage,1,0,3,1
YDEI,gene:proph:177577,prophage,1,0,3,1
YDEI,gene:proph:182930,prophage,1,0,3,1
YDEP,gene:plasmid:24248,likely IS/TE,0,0,1,1
YGJH,gene:plasmid:117442,plasmid,0,0,1,1
YGJH,gene:plasmid:117481,likely IS/TE,0,0,1,1
YGJH,gene:plasmid:119683,likely IS/TE,0,0,1,1
YGJH,gene:plasmid:119684,likely IS/TE,0,0,1,1
YGJH,gene:plasmid:121457,likely IS/TE,0,0,1,1
YGJH,gene:plasmid:121458,likely IS/TE,0,0,1,1
YGJH,gene:plasmid:121532,plasmid,0,0,1,1
YGJH,gene:plasmid:123257,plasmid,0,0,1,1
YGJH,gene:plasmid:151300,likely IS/TE,0,0,1,1
YGJH,gene:proph:163834,likely IS/TE,0,0,1,1
YJAA,gene:plasmid:109300,plasmid,0,0,1,1
YJAA,gene:plasmid:114253,likely IS/TE,0,0,1,1
YJAA,gene:plasmid:25357,likely IS/TE,0,0,1,1
ZINT,gene:plasmid:123177,likely IS/TE,0,0,1,1
ZNTR,gene:plasmid:151260,plasmid,0,0,1,3
ZNTR,gene:plasmid:151260,plasmid,0,0,2,1
ZNTR,gene:plasmid:151260,plasmid,0,1,1,1
ZNTR,gene:plasmid:151260,plasmid,0,1,2,1
ZUPT,gene:plasmid:123257,plasmid,1,0,3,1
ZUR,gene:proph:172561,prophage,0,0,1,1
ZUR,gene:proph:176800,prophage,0,0,1,1
ZUR,gene:proph:176805,prophage,0,0,1,1
ZUR,gene:proph:179486,prophage,0,0,1,1
ZUR,gene:proph:181113,prophage,0,0,1,1
ZUR,gene:proph:181147,prophage,0,0,1,1
ZUR,gene:proph:181149,prophage,0,0,1,1
ZUR,gene:proph:181161,prophage,0,0,1,1
ZUR,gene:vir:4542,virus,0,0,1,1
ZUR,gene:vir:4546,virus,0,0,1,1
ZUR,gene:vir:4547,virus,0,0,1,1
ZUR,gene:vir:4549,virus,0,0,1,1
ZUR,gene:vir:79547,virus,0,0,1,1
ZUR,gene:vir:79550,virus,0,0,1,1
ZUR,gene:vir:79561,virus,0,0,1,1
ZUR,gene:vir:79572,virus,0,0,1,1
